StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q70,eu_f_1,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,eu_n_1,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,as_n_1,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,as_f_1,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,ab_f_1,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,ab_n_1,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q53_1,Q54_First Click,Q54_Last Click,Q54_Page Submit,Q54_Click Count,su_f_1,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,su_f2_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,su_n_1,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,va_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,va_n_1,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,or_f_1,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,or_f2_1,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,or_n_1,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,gm_f_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,gm_f2_1,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,gm_n_1,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,sa_f_1,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,sa_n_1,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,br_f_1,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,br_f2_1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,br_n_1,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,br_n2_1,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,en_f_1,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,en_f2_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,en_n_1,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,pb_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,pb_n_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q48,age,religion,education,politics_1,politics_2,Q73,prolific,PROLIFIC_PID
2021-01-11 21:24:20,2021-01-11 21:28:44,0,92.23.217.197,100,264,1,2021-01-11 21:28:45,R_2c1KwDqveyg90Oz,,,,,51.5749053955078125,0.0868988037109375,anonymous,EN,1,87,3.742,3.742,4.443,1,100,3.759,3.759,4.244,1,100,4.733,4.733,5.435,1,17,2.131,2.131,3.166,1,34,6.465,6.465,7.134,1,63,11.471,11.471,12.188,1,100,4.62,4.62,6.34,1,40,6.5,7.758,8.395,2,38,6.835,6.835,8.07,1,69,5.814,5.814,6.505,1,34,3.365,3.365,4.295,1,11,7.008,8.235,9.025,2,34,6.851,6.851,7.948,1,94,5.424,5.424,6.117,1,71,8.012,8.012,8.617,1,60,3.16,3.16,3.913,1,53,9.554,9.554,10.583,1,33,4.337,4.337,5.174,1,43,11.803,11.803,12.601,1,0,7.479,7.479,9.139,1,68,7.804,7.804,8.669,1,88,10.31,10.31,11.039,1,51,7.527,7.527,8.248,1,72,2.759,2.759,3.3,1,87,6.032,6.688,7.621,2,72,5.861,7.133,7.798,2,50,6.6,6.6,7.71,1,74,6.638,10.401,11.84,2,77,7.635,7.635,8.22,1,1,21,1,4,5,6,6,5ae888d8b7798500019254e1,5ae888d8b7798500019254e1
2021-01-11 21:22:05,2021-01-11 21:28:57,0,79.68.252.196,100,412,1,2021-01-11 21:28:57,R_10wTHZw9OlaE9XK,,,,,50.3715057373046875,-4.14300537109375,anonymous,EN,1,33,7.348,7.348,7.95,1,28,5.382,5.382,5.827,1,72,11.234,11.234,11.739,1,18,8.966,8.966,9.493,1,68,7.299,7.299,9.15,1,81,6.436,6.436,7.409,1,75,4.513,4.513,5.055,1,0,2.04,8.306,9.029,3,42,5.556,5.556,6.089,1,67,2.397,7.333,7.808,2,17,6.582,6.582,7.168,1,32,4.764,4.764,5.265,1,12,3.007,12.196,12.987,2,64,11.208,11.208,11.699,1,36,5.701,5.701,6.237,1,68,4.597,4.597,5.147,1,68,6.926,6.926,7.645,1,34,4.997,4.997,5.389,1,64,5.229,12.949,13.742,4,35,3.106,7.002,8.663,2,99,6.027,6.027,7.061,1,64,6.331,6.331,6.881,1,82,6.822,6.822,7.615,1,20,4.77,4.77,5.15,1,65,2.44,10.779,11.337,3,72,3.817,5.881,7.623,2,65,13.36,13.36,15.017,1,78,3.479,6.922,7.66,3,74,2.98,11.035,11.695,4,1,30,1,3,5,5,5,5e94aaa6dd28ad0812ff44e3,5e94aaa6dd28ad0812ff44e3
2021-01-11 21:21:38,2021-01-11 21:29:12,0,80.1.213.109,100,454,1,2021-01-11 21:29:12,R_1rCiDH7ch1KXz6Q,,,,,51.5177001953125,-0.6215057373046875,anonymous,EN,1,67,6.266,6.266,7.394,1,68,5.92,5.92,6.908,1,69,4.843,4.843,5.867,1,18,0.293,11.945,13.158,2,32,7.536,8.535,9.396,2,67,3.067,3.067,4.287,1,68,4.108,4.448,5.343,2,52,10.814,14.85,15.012,3,61,7.734,7.734,8.747,1,57,7.524,7.524,8.623,1,29,5.897,5.897,7.484,1,67,8.505,8.505,9.862,1,83,13.737,13.737,14.742,1,60,5.544,5.544,6.476,1,61,5.693,5.693,6.505,1,62,4.219,4.219,5.557,1,45,7.842,7.842,10.22,1,37,5.895,8.063,9.2,2,75,5.491,6.4,7.298,2,38,7.626,7.626,8.868,1,93,9.963,9.963,11.082,1,68,4.232,4.232,5.086,1,55,7.138,7.138,8.111,1,62,5.636,5.636,6.712,1,40,8.209,9.377,10.27,2,34,7.979,7.979,9.9,1,72,5.428,5.428,6.331,1,86,5.397,8.227,9.059,7,80,9.879,9.879,10.81,1,1,38,1,3,4,6,5,5e8b765e88065404c4d50fe2,5e8b765e88065404c4d50fe2
2021-01-11 21:23:41,2021-01-11 21:29:29,0,84.70.17.148,100,347,1,2021-01-11 21:29:29,R_32JkjmF00Cyw3kg,,,,,52.460601806640625,-1.923797607421875,anonymous,EN,1,33,5.018,5.018,6.136,1,0,4.264,4.264,5.544,1,0,0.115,9.094,10.204,4,20,8.283,8.283,9.486,1,0,11.354,11.354,12.424,1,100,3.337,3.337,4.603,1,0,4.515,4.515,6.771,1,0,9.881,10.631,11.755,2,32,5.67,5.67,6.562,1,100,7.256,9.587,10.526,2,51,5.81,5.81,7.265,1,100,0.351,7.18,7.879,4,23,11.029,11.029,12.24,1,100,6.337,8.923,9.699,3,0,6.704,6.704,8.154,1,68,5.708,5.708,7.027,1,41,8.21,8.21,9.353,1,33,5.324,5.324,6.42,1,67,9.762,14.897,15.119,3,0,7.163,7.163,8.577,1,100,6.746,6.746,10.602,1,67,5.121,8.643,9.372,2,51,5.907,5.907,9.327,1,68,7.057,7.057,8.065,1,69,10.963,12.733,15.13,3,70,8.14,9.196,9.686,2,69,6.636,6.636,10.44,1,100,7.739,7.739,8.485,1,100,8.672,8.672,9.532,1,1,26,5,4,5,5,6,5f4a5983a08b215d74d2cd99,5f4a5983a08b215d74d2cd99
2021-01-11 21:24:36,2021-01-11 21:29:59,0,90.253.73.206,100,323,1,2021-01-11 21:30:00,R_24kNilEeigekkeh,,,,,52.6696014404296875,0.152496337890625,anonymous,EN,1,69,3.742,3.742,5.196,1,67,7.66,7.66,8.821,1,72,4.026,5.255,6.188,2,20,5.342,5.342,6.352,1,18,5.412,5.412,6.876,1,86,4.385,5.136,6,2,87,4.475,4.475,5.823,1,17,8.139,8.139,9.884,1,67,6.686,6.686,7.621,1,42,7.655,7.655,9.089,1,37,4.243,4.243,5.524,1,67,4.661,4.661,6.154,1,0,6.999,6.999,8.207,1,80,4.849,4.849,5.918,1,0,5.743,8.606,9.812,2,40,4.951,4.951,6.497,1,83,6.532,6.532,7.664,1,64,5.612,5.612,6.733,1,58,6.383,6.383,7.439,1,69,8.833,8.833,10.038,1,100,6.242,6.242,7.21,1,67,4.908,6.895,8.419,3,92,6.047,6.047,6.93,1,16,5.768,8.115,9.788,3,83,7.465,7.465,8.476,1,85,6.339,6.339,7.844,1,34,7.575,8.605,10.626,2,100,5.983,5.983,7.366,1,87,9.706,9.706,10.885,1,2,49,1,5,5,6,6,5c56025fcb61950001038a76,5c56025fcb61950001038a76
2021-01-11 21:25:57,2021-01-11 21:30:41,0,46.208.92.195,100,283,1,2021-01-11 21:30:42,R_1oedDi8V7hMkKNB,,,,,51.9264984130859375,-0.0995941162109375,anonymous,EN,1,74,3.518,3.518,4.557,1,65,4.881,4.881,5.983,1,30,5.766,5.766,6.741,1,20,3.735,5.153,6.215,3,1,5.533,6.381,7.317,2,100,3.011,3.011,3.722,1,100,3.885,4.597,5.277,2,0,8.579,8.579,9.731,1,31,5.734,6.838,8.015,3,66,4.955,5.9,7.109,2,32,5.498,9.714,10.944,3,34,5.767,5.767,6.974,1,95,8.888,11.176,12.198,2,67,7.03,7.519,8.318,2,33,4.765,4.765,5.836,1,62,6.298,6.298,7.273,1,66,7.05,7.05,8.192,1,21,5.443,7.779,8.841,3,69,5.725,5.725,6.916,1,1,5.755,7.043,8.051,2,97,4.893,5.629,6.245,2,15,5.582,5.582,6.39,1,63,4.07,7.15,7.989,3,69,5.108,5.108,7.139,1,98,7.55,9.47,10.197,3,71,10.035,10.035,11.115,1,31,6.398,6.398,7.749,1,97,6.351,6.351,7.358,1,98,8.332,9.004,9.883,2,2,47,6,5,7,7,6,5f48cc495940140223c41866,5f48cc495940140223c41866
2021-01-11 21:25:19,2021-01-11 21:30:47,0,109.157.139.171,100,328,1,2021-01-11 21:30:47,R_10xCG7o1UnFzpxR,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN,1,100,4.63,4.63,5.718,1,91,8.417,8.417,9.701,1,1,10.791,13.921,15.01,3,19,7.099,8.275,8.501,3,34,9.531,10.073,11.491,2,100,4.904,4.904,5.763,1,0,3.175,6.486,7.808,2,,13.308,15.08,15.11,2,74,5.166,7.269,8.328,4,69,4.761,4.761,6.162,1,32,0.23,1.911,4.006,2,100,12.029,12.566,13.554,2,0,10.138,12.954,14.25,2,75,5.464,5.464,6.55,1,69,6.802,6.802,8.365,1,66,8.188,8.188,9.42,1,64,5.268,5.268,6.497,1,32,3.865,3.865,5.293,1,100,7.871,9.319,10.552,2,81,5.768,5.768,6.933,1,,0,0,15.053,0,68,2.924,3.885,5.101,4,24,4.701,4.701,6.596,1,69,7.712,8.2,9.457,2,33,8.312,9.671,10.946,4,99,7.376,8.553,9.549,3,100,6.201,6.201,7.37,1,100,8.526,8.526,9.799,1,100,9.081,9.081,10.36,1,1,41,6,4,5,5,6,5cd4851bcde03300016d240f,5cd4851bcde03300016d240f
2021-01-11 21:23:23,2021-01-11 21:31:11,0,176.254.60.87,100,468,1,2021-01-11 21:31:12,R_eJcKXitbz8HyJMZ,,,,,51.782196044921875,-1.485107421875,anonymous,EN,1,68,5.149,9.255,10.501,3,98,4.517,4.517,5.797,1,31,6.567,7.777,9.639,2,20,4.369,5.202,6.755,2,65,9.823,9.823,11.085,1,32,4.869,5.957,9.027,2,100,4.174,4.174,5.763,1,2,7.902,8.888,11.588,2,32,6.111,6.111,7.688,1,66,6.899,6.899,8.146,1,30,10.284,10.284,11.567,1,69,4.339,5.256,6.444,2,4,7.805,10.959,12.769,4,67,6.379,6.379,7.611,1,32,5.856,8.925,10.184,3,67,4.98,6.02,7.7,2,63,7.26,7.26,12.844,1,69,3.447,3.447,4.814,1,36,11.586,14.112,14.761,2,33,7.244,7.244,8.588,1,97,6.786,8.08,9.146,2,66,4.945,4.945,6.156,1,93,4.079,4.079,5.165,1,32,5.22,9.63,13.151,5,67,5.299,5.299,6.487,1,70,7.581,7.581,11.898,1,32,9.438,10.007,11.501,2,95,5.879,5.879,7.163,1,96,0.139,14.942,15.016,2,2,38,1,4,6,6,6,58d82c81d7073400012c7b8c,58d82c81d7073400012c7b8c
2021-01-11 21:26:00,2021-01-11 21:31:43,0,92.16.84.98,100,342,1,2021-01-11 21:31:43,R_1FmFIuVEBiQgNME,,,,,51.3000030517578125,-0.0500030517578125,anonymous,EN,1,24,13.17,13.17,14.233,1,83,2.63,2.63,3.286,1,68,3.515,3.515,4.319,1,17,5.577,5.577,6.45,1,67,4.102,4.102,5.051,1,36,6.373,6.373,8.113,1,100,3.006,3.865,4.703,2,0,6.412,6.412,7.983,1,34,3.962,3.962,5.729,1,100,2.7,2.7,4.642,1,0,5.368,6.524,7.507,2,0,3.393,5.787,7.893,3,17,4.187,7.101,8.46,3,34,4.682,4.682,5.813,1,19,5.052,7.288,8.154,2,73,2.626,2.626,3.513,1,16,6.859,6.859,7.886,1,10,2.807,2.807,3.837,1,76,5.852,5.852,6.828,1,68,2.023,3.969,5.104,2,83,3.626,6.731,7.667,2,70,2.558,2.558,3.584,1,66,4.419,4.419,15.022,1,50,3.64,3.64,4.33,1,71,3.202,3.202,4.257,1,30,4.194,4.194,5.258,1,84,4.066,4.066,4.928,1,100,3.772,7.902,8.679,3,79,7.084,10.692,11.442,3,1,19,4,4,1,6,6,5f1636568f0a801a56474836,5f1636568f0a801a56474836
2021-01-11 21:27:31,2021-01-11 21:32:31,0,82.132.186.80,100,300,1,2021-01-11 21:32:32,R_2rr1jli4MMtO7mf,,,,,54.9734954833984375,-1.5673065185546875,anonymous,EN,1,55,6.964,6.964,8.054,1,62,3.754,3.754,4.994,1,14,4.199,4.199,5.748,1,14,5.789,5.789,7.001,1,70,3.997,3.997,5.104,1,68,3.176,3.176,4.243,1,55,3.847,3.847,4.803,1,34,8.136,10.901,12.477,2,30,5.222,5.222,6.452,1,79,5.307,5.307,6.428,1,8,5.172,5.172,6.446,1,33,3.982,3.982,5.575,1,37,9.217,9.217,10.302,1,72,5.13,5.13,6.44,1,68,6.317,6.317,9.67,1,71,3.548,3.548,4.583,1,53,7.246,7.246,8.225,1,13,3.398,3.398,4.579,1,80,5.895,5.895,7.389,1,33,6,8.443,9.559,2,99,5.647,5.647,6.801,1,8,4.069,4.069,5.416,1,87,4.105,4.105,5.816,1,27,6.597,6.597,8.042,1,74,7.251,7.251,8.415,1,73,9.561,9.561,11.865,1,45,7.92,7.92,9.039,1,88,5.427,5.427,8.454,1,87,9.752,10.552,11.49,2,2,67,2,3,5,6,5,5c38dab0f0ae4c00011238c1,5c38dab0f0ae4c00011238c1
2021-01-11 21:27:59,2021-01-11 21:33:23,0,31.51.19.24,100,323,1,2021-01-11 21:33:23,R_30jCOSurlF7x5QZ,,,,,51.88330078125,0.033294677734375,anonymous,EN,1,23,6.666,10.04,10.813,4,77,6.649,6.649,7.431,1,71,6.609,6.609,7.379,1,18,6.991,6.991,7.732,1,3,5.526,5.526,6.423,1,100,7.083,9.222,9.775,2,100,4.449,4.449,5.058,1,4,6.922,8.177,9.04,2,55,8.83,9.461,10.364,2,100,5.347,6.944,7.415,2,50,3.155,3.155,4.089,1,87,6.166,7.718,8.375,2,23,8.679,9.902,10.895,2,50,0.279,6.792,7.596,2,25,6.495,6.495,7.328,1,53,3.358,3.358,4.136,1,64,5.532,5.532,6.284,1,50,3.724,3.724,5.093,1,50,7.171,7.171,7.951,1,69,11.72,11.72,12.347,1,77,7.124,7.124,8.062,1,19,4.075,6.297,7.121,3,81,6.754,6.754,7.448,1,7,5.597,9.911,10.752,5,74,8.135,8.135,8.84,1,31,8.77,8.77,9.53,1,42,9.101,9.101,9.867,1,75,7.812,9.049,9.958,2,96,8.722,8.722,9.437,1,2,59,4,3,7,7,6,5f529c8d81da7d58cd46cc29,5f529c8d81da7d58cd46cc29
2021-01-11 21:25:18,2021-01-11 21:33:40,0,86.137.102.215,100,501,1,2021-01-11 21:33:40,R_6SGthzDjtxmSXhn,,,,,51.58880615234375,-0.0247039794921875,anonymous,EN,1,81,7.279,7.279,15.119,1,100,6.74,6.74,15.008,1,75,6.813,14.22,15.007,2,18,8.161,11.593,15.009,3,69,7.932,7.932,15.007,1,15,8.095,11.665,15.013,2,100,5.245,5.245,15.012,1,34,10.781,10.781,15.113,1,35,13.434,13.434,15.009,1,100,5.399,6.122,15.011,2,7,10.046,10.046,15.008,1,32,11.428,11.428,15.111,1,0,13.77,13.77,15.007,1,100,6.751,10.536,15.01,3,17,9.476,11.577,15.107,3,100,4.398,4.398,15.008,1,51,7.502,7.502,15.006,1,0,5.022,5.022,15.006,1,100,6.957,6.957,15.114,1,19,10.629,10.629,15.017,1,67,11.976,11.976,15.007,1,100,3.183,3.183,15.115,1,32,6.661,13.03,15.108,4,100,4.465,5.227,15.014,2,100,6.541,6.541,15.108,1,67,12.281,12.281,15.106,1,17,10.683,14.744,15.007,4,79,7.004,7.004,15.108,1,100,0.34,11.172,15.007,2,1,33,1,4,6,5,6,5e2eda312575cf49bea78a73,5e2eda312575cf49bea78a73
2021-01-11 21:27:58,2021-01-11 21:33:46,0,86.163.89.224,100,348,1,2021-01-11 21:33:47,R_2Y37WtBBiG2IDq5,,,,,51.0005035400390625,-4.1009063720703125,anonymous,EN,1,30,7.316,8.282,9.602,2,68,4.536,4.536,6.47,1,42,8.978,8.978,10.177,1,18,5.23,9.649,10.677,3,35,7.901,7.901,9.249,1,20,4.867,4.867,5.892,1,100,3.6,3.6,4.535,1,,11.642,14.509,15.019,4,38,7.072,8.074,9.273,2,97,5.822,8.223,9.551,2,32,5.039,5.039,6.208,1,78,5.296,5.296,6.493,1,2,8.501,9.485,10.889,2,81,8.393,8.393,9.309,1,1,6.396,7.878,8.985,2,34,4.749,5.754,5.787,2,67,5.459,5.459,6.441,1,69,4.924,4.924,6.419,1,85,6.071,9.373,10.555,4,34,4.78,6.648,7.969,3,98,8.802,8.802,9.656,1,69,4.257,4.257,5.152,1,64,6.624,6.624,7.975,1,66,7.506,8.907,9.915,2,70,6.615,6.615,7.569,1,32,10.469,10.469,11.504,1,82,6.97,6.97,7.833,1,100,6.146,6.146,7.428,1,100,8.936,8.936,10.009,1,1,57,1,3,5,5,5,5d57157e96524f00163f9a8d,5d57157e96524f00163f9a8d
2021-01-11 21:30:15,2021-01-11 21:34:28,0,46.208.211.28,100,252,1,2021-01-11 21:34:28,R_3lY4LcUEMRd4ltQ,,,,,52.675506591796875,-2.7615966796875,anonymous,EN,1,93,6.562,6.562,7.508,1,94,2.321,2.321,3.719,1,93,4.386,4.386,5.179,1,16,9.243,9.243,10.464,1,0,3.531,3.531,6.059,1,100,4.55,4.55,5.345,1,100,5.665,5.665,6.419,1,27,5.597,5.597,6.587,1,34,7.336,7.336,8.244,1,87,7.197,7.197,8.384,1,34,4.358,4.358,5.415,1,,0,0,2.751,0,96,10.312,10.312,11.317,1,67,5.469,5.469,6.413,1,99,4.385,5.189,6.635,2,36,4.833,4.833,5.925,1,67,4.465,5.498,5.85,2,96,4.043,4.687,5.194,2,0,7.313,7.313,8.636,1,9,6,6,6.99,1,97,5.258,5.258,6.373,1,97,3.522,3.522,4.532,1,25,4.779,4.779,5.72,1,69,4.577,4.577,5.261,1,100,4.41,4.41,5.277,1,68,7.714,7.714,8.39,1,68,5.601,5.601,6.444,1,64,7.898,7.898,8.75,1,100,7.446,7.446,8.229,1,1,32,1,2,7,7,6,5ec8d9e8304ce13b64eb5b4f,5ec8d9e8304ce13b64eb5b4f
2021-01-11 21:29:22,2021-01-11 21:34:38,0,82.43.107.24,100,316,1,2021-01-11 21:34:38,R_2trgyyyLzt7uvyp,,,,,52.4167022705078125,-1.9167022705078125,anonymous,EN,1,75,4.998,4.998,6.077,1,100,2.855,5.128,6.083,2,40,8.3,8.3,9.348,1,19,5.795,8.769,9.824,2,46,6.77,10.06,11.168,2,60,5.787,5.787,6.848,1,71,3.243,4.076,5.068,2,15,7.905,7.905,9.261,1,35,8.407,8.407,9.769,1,85,3.627,7.173,8.254,4,29,3.243,3.243,4.446,1,47,4.185,6.256,7.371,2,7,6.586,11.912,13.287,5,32,6.04,6.83,8.012,2,38,5.283,5.283,7.045,1,66,2.661,3.455,4.817,2,72,3.813,4.502,5.792,2,33,5.227,5.227,6.922,1,81,10.285,10.285,11.946,1,20,5.857,5.857,7.183,1,70,5.287,5.287,6.761,1,99,4.079,4.079,5.822,1,20,3.185,4.612,6.2,3,78,4.75,4.75,5.841,1,85,9.376,11.14,12.164,3,66,9.997,9.997,11.282,1,32,9.055,9.055,10.199,1,95,6.219,7.442,8.339,2,89,10.067,10.067,11.366,1,2,38,4,5,6,5,5,5df16d597adf4b08a7e779f1,5df16d597adf4b08a7e779f1
2021-01-11 21:29:23,2021-01-11 21:35:16,0,79.70.84.61,100,352,1,2021-01-11 21:35:16,R_1jIMxC0iXq6ECUx,,,,,53.5381927490234375,-1.058502197265625,anonymous,EN,1,31,8.13,8.13,9.862,1,67,5.053,5.053,6.28,1,67,0.404,6.825,8.338,2,20,4.036,4.036,5.389,1,35,7.073,7.073,9.047,1,32,6.876,7.961,9.418,2,99,5.391,5.391,6.676,1,,0,0,15.081,0,31,8.093,9.143,10.825,2,66,6.54,6.54,8.249,1,31,6.834,7.955,9.452,2,29,8.378,8.378,10.09,1,1,11.007,11.007,12.747,1,67,7.585,7.585,9.08,1,0,6.986,7.946,10.213,2,67,5.459,5.459,7.352,1,66,8.078,8.078,9.324,1,68,6.307,6.307,7.831,1,0,5.849,7.077,8.955,2,32,7.663,7.663,9.306,1,96,8.313,9.293,10.694,2,99,4.946,4.946,6.401,1,0,6.801,6.801,8.932,1,100,4.998,4.998,6.285,1,,0,0,1.614,0,68,11.456,11.456,12.876,1,51,9.287,14.721,15.136,5,100,10.842,10.842,12.046,1,98,11.22,11.22,12.691,1,1,64,4,2,5,6,5,5ea08689069d5305f6380c77,5ea08689069d5305f6380c77
2021-01-11 21:31:10,2021-01-11 21:35:19,0,86.2.213.221,100,249,1,2021-01-11 21:35:19,R_2RPlQRfB7hfhVGv,,,,,53.799896240234375,-1.5124969482421875,anonymous,EN,1,66,5.171,5.959,7.309,2,25,3.392,3.392,4.409,1,6,3.841,3.841,4.996,1,19,3.542,3.542,4.746,1,4,5.386,5.998,7.172,2,98,2.896,2.896,3.67,1,93,4.553,4.553,5.694,1,,0,0,7.837,0,31,5.993,5.993,7.227,1,36,5.811,5.811,7.757,1,3,5.413,5.413,7.489,1,36,5.197,5.197,6.469,1,,0,0,6.613,0,69,7.603,8.228,9.424,2,5,7.351,7.351,8.469,1,44,3.442,3.442,4.824,1,64,8.618,9.561,10.694,2,69,3.732,4.103,5.31,2,45,6.321,7.903,8.953,2,,0,0,7.189,0,67,6.249,6.249,7.217,1,75,3.123,3.123,4.583,1,,0,0,6.014,0,19,4.715,7.697,9.085,2,71,5.75,7.067,7.953,3,36,6.53,6.53,8.244,1,35,4.142,4.142,5.095,1,96,6.737,7.718,8.164,2,96,7.187,7.187,8.255,1,2,32,5,4,4,4,5,5ee7600156288d02364244f9,5ee7600156288d02364244f9
2021-01-11 21:30:32,2021-01-11 21:35:29,0,81.96.48.67,100,296,1,2021-01-11 21:35:30,R_d5pB69Ri5s2JuqR,,,,,51.648895263671875,-3.9709014892578125,anonymous,EN,1,67,3.976,7.543,8.245,3,100,2.061,2.061,3.855,1,69,3.77,3.77,4.551,1,18,5.037,6.173,7.626,3,70,6.799,6.799,7.751,1,42,2.644,4.46,5.147,2,77,2.709,2.709,3.383,1,51,4.186,4.186,4.97,1,51,5.159,5.159,6.296,1,66,6.417,6.417,7.144,1,33,3.627,3.627,4.686,1,68,3.703,3.703,4.769,1,9,6.526,8.175,8.863,3,74,3.017,3.017,3.762,1,15,5.436,8.244,9.252,3,45,2.481,2.481,3.354,1,79,5.599,6.702,7.655,2,56,3.294,3.687,4.662,2,47,4.65,4.65,5.588,1,33,5.517,5.517,6.366,1,87,6.3,6.3,7.056,1,68,3.687,3.687,4.464,1,39,5.063,5.063,6.24,1,67,3.431,6.256,7.214,2,97,5.929,5.929,6.626,1,72,6.137,6.137,6.911,1,42,5.928,5.928,6.716,1,87,3.404,7.427,9.271,6,51,6.058,6.058,6.831,1,2,48,2,4,5,5,6,56be1c3a202307000dcbb020,56be1c3a202307000dcbb020
2021-01-11 21:31:24,2021-01-11 21:36:07,0,2.29.125.139,100,282,1,2021-01-11 21:36:07,R_2YJSYk8YRD3Dlwp,,,,,51.7407989501953125,-0.9425048828125,anonymous,EN,1,71,4.333,4.333,5.101,1,78,4.328,4.328,5.387,1,81,4.249,4.249,5.093,1,18,5.89,5.89,6.809,1,35,5.235,8.76,11.008,2,63,3.728,3.728,4.4,1,93,3.477,5.002,5.818,2,14,9.274,9.274,10.232,1,67,5.764,5.764,6.578,1,38,5.731,5.731,7.94,1,30,4.352,4.352,5.136,1,58,4.82,4.82,5.763,1,19,8.68,8.68,9.574,1,64,6.113,6.113,7.468,1,32,5.379,5.379,6.348,1,44,3.892,5.05,6.323,2,57,6.064,6.064,6.911,1,52,4.415,4.415,5.228,1,64,7.344,7.344,8.165,1,67,7.331,7.331,8.346,1,94,5.421,5.421,6.182,1,85,4.14,5.591,6.366,2,45,4.61,4.61,5.866,1,67,4.965,7.07,7.8,2,67,6.302,6.302,7.122,1,55,5.594,5.594,6.486,1,57,7.963,7.963,9.014,1,98,6.145,6.145,6.999,1,79,10.52,10.52,11.246,1,2,63,2,4,6,6,5,5ed77b3693b8161ed25a0610,5ed77b3693b8161ed25a0610
2021-01-11 21:32:08,2021-01-11 21:36:13,0,151.228.137.79,100,245,1,2021-01-11 21:36:14,R_337LH2BWfgDMWd1,,,,,50.8092041015625,-0.0648040771484375,anonymous,EN,1,69,3.847,4.342,5.183,2,32,3.324,3.324,4.293,1,32,4.505,4.505,5.586,1,13,7.782,9.961,11.008,3,7,5.169,5.169,7.329,1,68,2.401,3.283,3.962,2,97,3.417,3.417,4.289,1,6,5.469,5.469,6.355,1,33,4.886,5.753,6.703,2,94,7.367,9.481,10.307,2,31,3.589,3.589,4.445,1,69,4.004,4.004,4.765,1,79,6.783,6.783,7.577,1,66,4.07,4.07,4.891,1,32,4.369,4.369,5.354,1,33,3.546,3.546,4.369,1,70,4.676,4.676,5.4,1,62,3.302,3.302,4.096,1,68,3.858,3.858,4.712,1,36,5.35,5.35,6.156,1,91,6.371,6.371,7.017,1,65,3.264,3.264,4.073,1,84,5.087,5.087,5.769,1,32,3.365,4.945,6.011,3,71,4.855,4.855,5.776,1,70,4.491,4.491,5.314,1,31,6.641,6.641,7.785,1,30,6.067,6.067,7.755,1,23,6.959,6.959,8.04,1,2,47,2,2,6,5,6,5d52b9b351ffbf00019fc578,5d52b9b351ffbf00019fc578
