StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,ab_f_1,ab_c_f_1,su_f_1,su_c_f_1,va_f_1,va_c_f_1,gm_f_1,gm_c_f_1,sa_f_1,sa_c_f_1,br_f_1,br_c_f_1,pb_f_1,pb_c_f_1,su_n_1,su_c_n_1,ab_n_1,ab_c_n_1,va_n_1,va_c_n_1,gm_n_1,gm_c_n_1,sa_n_1,sa_c_n_1,br_n_1,br_c_n_1,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q77,Q79,PROLIFIC_PID,STUDY_ID,default,cnd
2021-04-07 19:58:01,2021-04-07 20:00:43,0,79.75.25.46,100,161,1,2021-04-07 20:00:43,R_3iPQMvi62QoJDFK,,,,,51.877105712890625,-0.538299560546875,anonymous,ES-ES,1,77,39,,33,1,100,100,100,100,100,80,100,73,100,,,,,,,,,,,,,,,3,19,2,3,1,1,6,605f06b58ee1ab0701e096b6,605f06b58ee1ab0701e096b6,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:58:33,2021-04-07 20:00:46,0,86.172.66.245,100,132,1,2021-04-07 20:00:46,R_0dFP9wslsGGLGP7,,,,,50.937896728515625,-0.4720001220703125,anonymous,ES-ES,1,11,95,33,89,32,86,68,68,48,48,68,71,51,72,,,,,,,,,,,,,,,2,48,1,3,1,1,6,5e58b75cc713f80bf5605d34,5e58b75cc713f80bf5605d34,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:57:11,2021-04-07 20:00:47,0,94.11.19.181,100,215,1,2021-04-07 20:00:47,R_3HTuBSu9VhvY4su,,,,,51.3878021240234375,-0.29449462890625,anonymous,ES-ES,1,31,8,59,68,4,80,67,68,68,68,67,65,80,97,,,,,,,,,,,,,,,1,56,1,2,1,2,6,5d87aa1f1af55f00010adb4b,5d87aa1f1af55f00010adb4b,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:58:07,2021-04-07 20:00:49,0,31.49.166.85,100,161,1,2021-04-07 20:00:49,R_25scwzjgYsJGiEG,,,,,51.422393798828125,-0.1280059814453125,anonymous,ES-ES,1,0,100,67,87,68,68,58,40,0,33,0,100,100,86,,,,,,,,,,,,,,,2,25,6,5,1,1,6,5f25ae44546c5a26eabe8a14,5f25ae44546c5a26eabe8a14,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:55:03,2021-04-07 20:00:56,0,92.0.29.22,100,353,1,2021-04-07 20:00:56,R_3QXkGSnNVFVDGEc,,,,,53.7129058837890625,-1.934906005859375,anonymous,ES-ES,1,68,68,1,99,65,77,39,55,83,92,67,84,62,67,,,,,,,,,,,,,,,2,59,4,4,2,1,5,5a3509e4c572530001a68adc,5a3509e4c572530001a68adc,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:58:35,2021-04-07 20:01:01,0,2.28.132.44,100,146,1,2021-04-07 20:01:03,R_1iqTDhh6RNz2MAg,,,,,51.373504638671875,-2.359405517578125,anonymous,ES-ES,1,36,34,67,69,31,71,67,64,50,50,50,66,100,100,,,,,,,,,,,,,,,1,36,4,4,2,2,6,5e5399e2158f1d3971cef414,5e5399e2158f1d3971cef414,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:57:19,2021-04-07 20:01:24,0,86.174.206.72,100,244,1,2021-04-07 20:01:24,R_3eqnivL4F7WN0R6,,,,,51.8654937744140625,-1.57110595703125,anonymous,ES-ES,1,24,20,30,55,1,91,77,80,63,32,85,85,100,69,,,,,,,,,,,,,,,1,27,2,4,5,6,6,5cf6ad46041d260015e5d794,5cf6ad46041d260015e5d794,606447a465eee832c645552f,fact,fact
2021-04-07 19:58:36,2021-04-07 20:01:37,0,151.229.1.246,100,181,1,2021-04-07 20:01:38,R_3iwGkK1L43afFFf,,,,,52.9875030517578125,-2.1802978515625,anonymous,ES-ES,1,90,80,30,,13,86,82,84,69,1,23,82,60,93,,,,,,,,,,,,,,,1,21,2,4,1,4,5,5f0870cb05b21706af31487b,5f0870cb05b21706af31487b,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:57:12,2021-04-07 20:01:46,0,94.7.242.237,100,274,1,2021-04-07 20:01:46,R_1dy3aGaVMm6iHfj,,,,,52.6259002685546875,1.3032073974609375,anonymous,ES-ES,1,17,0,59,63,0,82,100,100,4,93,8,82,88,60,,,,,,,,,,,,,,,1,32,2,5,6,6,6,601fd27860b197531ca7bdcc,601fd27860b197531ca7bdcc,606447a465eee832c645552f,fact,fact
2021-04-07 19:57:38,2021-04-07 20:01:50,0,82.21.244.44,100,252,1,2021-04-07 20:01:51,R_2YJMfgv3b5kgVum,,,,,51.877105712890625,-0.538299560546875,anonymous,ES-ES,1,33,68,68,69,33,88,67,67,30,35,67,33,100,100,,,,,,,,,,,,,,,2,51,1,4,2,3,5,5e94ca3f591abe0c7d9f4a2a,5e94ca3f591abe0c7d9f4a2a,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 19:58:38,2021-04-07 20:01:58,0,94.194.106.211,100,199,1,2021-04-07 20:01:58,R_2Ck3DILgHAqvHrt,,,,,53.5442047119140625,-1.4304962158203125,anonymous,ES-ES,1,33,20,66,70,0,73,68,67,67,74,32,81,27,69,,,,,,,,,,,,,,,1,65,4,2,6,6,6,5ea08689069d5305f6380c77,5ea08689069d5305f6380c77,606447a465eee832c645552f,fact,fact
2021-04-07 19:59:24,2021-04-07 20:02:02,0,86.166.10.38,100,157,1,2021-04-07 20:02:02,R_1KjSTKUKKXMGLqh,,,,,51.399993896484375,-0.25,anonymous,ES-ES,1,58,3,36,68,28,66,38,35,53,0,63,22,77,65,,,,,,,,,,,,,,,2,18,5,3,6,6,6,601712d08ca6a990c55c804f,601712d08ca6a990c55c804f,606447a465eee832c645552f,fact,fact
2021-04-07 19:55:02,2021-04-07 20:02:14,0,5.81.97.86,100,431,1,2021-04-07 20:02:14,R_1M4mHAQcde21khk,,,,,50.974700927734375,-2.6071014404296875,anonymous,ES-ES,1,50,48,67,66,68,68,31,67,63,65,51,66,99,74,,,,,,,,,,,,,,,2,57,2,2,6,6,6,5f6b4d8ec71e61016a16642e,5f6b4d8ec71e61016a16642e,606447a465eee832c645552f,fact,fact
2021-04-07 19:58:51,2021-04-07 20:02:26,0,90.220.143.200,100,214,1,2021-04-07 20:02:26,R_CjojIz9cgTGj25b,,,,,50.6262969970703125,-3.32049560546875,anonymous,ES-ES,1,69,92,69,68,12,93,74,79,55,18,15,92,74,97,,,,,,,,,,,,,,,2,33,2,4,3,3,5,5efa0eb2fce41c0c97d19210,5efa0eb2fce41c0c97d19210,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:00:19,2021-04-07 20:02:41,0,86.146.157.253,100,141,1,2021-04-07 20:02:42,R_A5lMsRq8VRYWzdL,,,,,50.7433013916015625,-3.289093017578125,anonymous,ES-ES,1,28,32,51,51,66,36,,,41,68,38,32,100,72,,,,,,,,,,,,,,,1,24,1,3,5,4,5,600b4da707aa661ccecc7bc3,600b4da707aa661ccecc7bc3,606447a465eee832c645552f,fact,fact
2021-04-07 19:57:17,2021-04-07 20:02:42,0,81.102.115.185,100,325,1,2021-04-07 20:02:43,R_WvzrWj4AsRytBhD,,,,,51.141204833984375,1.2996063232421875,anonymous,ES-ES,1,33,18,32,70,0,85,50,66,49,69,33,68,100,69,,,,,,,,,,,,,,,2,48,1,3,4,6,6,601a7c931d236c2b6b9c4eb9,601a7c931d236c2b6b9c4eb9,606447a465eee832c645552f,fact,fact
2021-04-07 19:59:32,2021-04-07 20:03:35,0,31.152.146.1,100,242,1,2021-04-07 20:03:35,R_7aBHc4N3AH6Tiut,,,,,40.6381072998046875,22.94549560546875,anonymous,ES-ES,1,67,11,0,69,42,100,67,53,100,100,0,100,100,100,,,,,,,,,,,,,,,1,44,1,2,4,5,6,5d8a62e934146e001a8ea16d,5d8a62e934146e001a8ea16d,606447a465eee832c645552f,fact,fact
2021-04-07 19:58:41,2021-04-07 20:03:56,0,86.182.154.155,100,315,1,2021-04-07 20:03:56,R_3kNGYvdJk95dzwQ,,,,,56.7480926513671875,-2.42730712890625,anonymous,ES-ES,1,100,22,53,23,22,100,34,100,77,56,79,80,54,26,,,,,,,,,,,,,,,2,27,1,5,1,2,6,6010881f9d50041969d02ccd,6010881f9d50041969d02ccd,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:01:46,2021-04-07 20:04:05,0,5.71.206.3,100,138,1,2021-04-07 20:04:05,R_2QYBBMJOkZUEwmX,,,,,50.9160003662109375,-1.499298095703125,anonymous,ES-ES,1,36,0,58,35,44,35,68,63,71,43,69,27,26,13,,,,,,,,,,,,,,,2,29,1,4,4,4,6,5f72275d0e4774118b06068a,5f72275d0e4774118b06068a,606447a465eee832c645552f,fact,fact
2021-04-07 20:02:03,2021-04-07 20:04:22,0,217.43.191.22,100,138,1,2021-04-07 20:04:22,R_22VQjnbuomWvWB2,,,,,52.71209716796875,-0.355194091796875,anonymous,ES-ES,1,31,68,31,96,4,98,51,68,36,71,67,65,91,97,,,,,,,,,,,,,,,1,51,2,3,5,5,6,5ded4488958094406c345402,5ded4488958094406c345402,606447a465eee832c645552f,fact,fact
2021-04-07 20:01:49,2021-04-07 20:04:32,0,51.198.127.179,100,163,1,2021-04-07 20:04:33,R_3ikaEBj3GsGFtHP,,,,,54.8314971923828125,-1.636199951171875,anonymous,ES-ES,1,50,32,17,66,13,71,50,18,70,30,70,66,69,74,,,,,,,,,,,,,,,2,34,2,2,5,4,6,5c41bfebf7c8890001d0947b,5c41bfebf7c8890001d0947b,606447a465eee832c645552f,fact,fact
2021-04-07 20:02:25,2021-04-07 20:04:39,0,90.201.87.191,100,134,1,2021-04-07 20:04:40,R_27e4EdHdeaZCmSt,,,,,51.1157073974609375,-0.20660400390625,anonymous,ES-ES,1,43,1,44,18,56,43,47,18,50,50,74,75,100,100,,,,,,,,,,,,,,,2,60,1,3,5,5,6,5d04c56a0b54cc0001dad608,5d04c56a0b54cc0001dad608,606447a465eee832c645552f,fact,fact
2021-04-07 20:02:16,2021-04-07 20:04:57,0,91.110.238.186,100,160,1,2021-04-07 20:04:57,R_6GwDF8aZGjHwTCh,,,,,55.9550933837890625,-3.1999969482421875,anonymous,ES-ES,1,34,,12,79,36,71,0,96,51,56,81,77,79,35,,,,,,,,,,,,,,,2,42,1,2,5,3,6,5cf91e29355edf001972c156,5cf91e29355edf001972c156,606447a465eee832c645552f,fact,fact
2021-04-07 20:01:04,2021-04-07 20:04:57,0,94.13.1.151,100,233,1,2021-04-07 20:04:58,R_7R7kvtjSJNVunuh,,,,,53.047698974609375,-2.3780059814453125,anonymous,ES-ES,1,74,51,32,79,51,51,32,78,70,72,69,1,80,100,,,,,,,,,,,,,,,2,45,4,4,6,6,6,5eb561131434b1053a77d85d,5eb561131434b1053a77d85d,606447a465eee832c645552f,fact,fact
2021-04-07 19:56:39,2021-04-07 20:05:07,0,86.136.253.60,100,508,1,2021-04-07 20:05:07,R_2VDSGXWm8N9u7aa,,,,,52.68060302734375,0.884796142578125,anonymous,ES-ES,1,51,29,61,37,32,31,61,51,60,42,63,31,80,79,,,,,,,,,,,,,,,2,77,1,2,2,3,5,5aa67bd189de8200013f7548,5aa67bd189de8200013f7548,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:01:21,2021-04-07 20:05:22,0,82.1.85.239,100,240,1,2021-04-07 20:05:22,R_Z2ypi2q7WLSZW81,,,,,53.768402099609375,-2.6255035400390625,anonymous,ES-ES,1,51,51,29,86,23,90,21,94,87,78,65,33,84,81,,,,,,,,,,,,,,,1,59,2,3,4,6,6,5fd7772607bd47085d6397ff,5fd7772607bd47085d6397ff,606447a465eee832c645552f,fact,fact
2021-04-07 20:00:53,2021-04-07 20:05:25,0,86.149.195.124,100,272,1,2021-04-07 20:05:25,R_2QKtVRBEMt5qhYb,,,,,52.675506591796875,-2.7615966796875,anonymous,ES-ES,1,51,72,32,70,2,95,59,14,63,60,32,62,58,68,,,,,,,,,,,,,,,2,27,1,4,4,6,6,5f2af49b7d292a45e93c896c,5f2af49b7d292a45e93c896c,606447a465eee832c645552f,fact,fact
2021-04-07 20:02:29,2021-04-07 20:05:45,0,185.17.164.169,100,195,1,2021-04-07 20:05:45,R_1FLm3HcZJgpOSDg,,,,,50.769500732421875,-1.298492431640625,anonymous,ES-ES,1,24,100,51,100,32,100,51,100,100,100,51,100,100,100,,,,,,,,,,,,,,,1,50,4,2,5,5,6,5e4beb86c5f4f503956cd1d9,5e4beb86c5f4f503956cd1d9,606447a465eee832c645552f,fact,fact
2021-04-07 20:00:30,2021-04-07 20:06:01,0,90.240.131.242,100,331,1,2021-04-07 20:06:01,R_30p0PowMblLCVfU,,,,,51.313995361328125,-0.34100341796875,anonymous,ES-ES,1,31,30,35,64,13,81,58,60,38,62,33,34,78,75,,,,,,,,,,,,,,,2,60,5,2,6,6,6,5ea0516dee594a000932857a,5ea0516dee594a000932857a,606447a465eee832c645552f,fact,fact
2021-04-07 20:04:50,2021-04-07 20:06:40,0,86.178.207.180,100,110,1,2021-04-07 20:06:41,R_2OSwpg1mUd2kiAG,,,,,51.476898193359375,-2.55340576171875,anonymous,ES-ES,1,14,70,56,37,28,83,60,20,17,71,68,36,100,90,,,,,,,,,,,,,,,2,42,5,4,6,5,6,5e5533d92d3b4a0009806de9,5e5533d92d3b4a0009806de9,606447a465eee832c645552f,fact,fact
2021-04-07 20:04:08,2021-04-07 20:06:42,0,86.144.74.112,100,153,1,2021-04-07 20:06:42,R_3mjEkwoOSCcRPOw,,,,,52.8498992919921875,1.354705810546875,anonymous,ES-ES,1,29,34,16,84,57,66,69,59,23,41,68,34,95,94,,,,,,,,,,,,,,,1,48,2,3,5,6,6,5ba1765cf5fb33000122dee5,5ba1765cf5fb33000122dee5,606447a465eee832c645552f,fact,fact
2021-04-07 20:03:01,2021-04-07 20:06:48,0,213.122.102.39,100,226,1,2021-04-07 20:06:48,R_3G9bwi9RCpgGhdg,,,,,50.701507568359375,-3.0796051025390625,anonymous,ES-ES,1,19,59,66,68,18,86,31,70,41,27,5,58,95,63,,,,,,,,,,,,,,,2,59,4,2,5,5,6,5ea199bf2e40a10477cf6426,5ea199bf2e40a10477cf6426,606447a465eee832c645552f,fact,fact
2021-04-07 20:02:19,2021-04-07 20:07:22,0,88.105.4.124,100,302,1,2021-04-07 20:07:22,R_1DvBeH2TDWtxk6Y,,,,,51.13250732421875,0.2633056640625,anonymous,ES-ES,1,29,60,70,69,33,70,62,58,36,59,67,68,100,100,,,,,,,,,,,,,,,1,50,5,5,4,5,6,5fc4fcc560181108733ff9c7,5fc4fcc560181108733ff9c7,606447a465eee832c645552f,fact,fact
2021-04-07 20:04:13,2021-04-07 20:07:22,0,90.200.32.121,100,189,1,2021-04-07 20:07:23,R_1NFw32aBuvRThGQ,,,,,51.359100341796875,1.4394073486328125,anonymous,ES-ES,1,68,100,0,100,31,100,68,100,32,70,0,100,100,100,,,,,,,,,,,,,,,2,50,1,3,7,6,6,5f50b99ab3296f048b95f214,5f50b99ab3296f048b95f214,606447a465eee832c645552f,fact,fact
2021-04-07 20:03:40,2021-04-07 20:07:55,0,86.157.231.69,100,255,1,2021-04-07 20:07:55,R_2X6crkbZIV9Kbcr,,,,,51.7344970703125,-3.4835052490234375,anonymous,ES-ES,1,27,76,54,36,48,56,54,42,76,85,66,83,91,100,,,,,,,,,,,,,,,1,48,1,2,4,6,6,5de3d4fc1d61c93cd498bb92,5de3d4fc1d61c93cd498bb92,606447a465eee832c645552f,fact,fact
2021-04-07 20:07:10,2021-04-07 20:08:41,0,82.16.86.133,100,90,1,2021-04-07 20:08:41,R_2XcExzCMvYy20A2,,,,,50.8430938720703125,-1.063995361328125,anonymous,ES-ES,1,0,100,2,93,32,69,68,54,69,53,71,51,100,98,,,,,,,,,,,,,,,2,23,5,3,6,6,6,5e9495b99622ec7effcf78b5,5e9495b99622ec7effcf78b5,606447a465eee832c645552f,fact,fact
2021-04-07 20:07:02,2021-04-07 20:09:03,0,82.29.8.92,100,121,1,2021-04-07 20:09:03,R_31hkS2P9ogveXyY,,,,,51.6551971435546875,-0.3878936767578125,anonymous,ES-ES,1,31,100,68,100,52,81,100,100,100,100,82,100,100,100,,,,,,,,,,,,,,,1,43,1,3,7,7,6,5e83b9e3e3a9da1163fdd0dc,5e83b9e3e3a9da1163fdd0dc,606447a465eee832c645552f,fact,fact
2021-04-07 20:06:44,2021-04-07 20:09:36,0,82.5.26.142,100,172,1,2021-04-07 20:09:37,R_3hmTb0OXRPbeaeM,,,,,53.3444061279296875,-3.0124053955078125,anonymous,ES-ES,1,26,84,33,73,34,89,61,65,34,70,34,64,77,77,,,,,,,,,,,,,,,1,67,4,2,6,6,6,5f9aae822613ea1dc16de51f,5f9aae822613ea1dc16de51f,606447a465eee832c645552f,fact,fact
2021-04-07 20:06:19,2021-04-07 20:10:11,0,79.70.216.15,100,231,1,2021-04-07 20:10:12,R_1EbRu6jPpxBAr9Y,,,,,55.9550933837890625,-3.1999969482421875,anonymous,ES-ES,1,100,74,32,72,30,77,73,75,72,74,67,33,92,72,,,,,,,,,,,,,,,1,69,1,4,6,6,6,5c5346b553fba80001bc9662,5c5346b553fba80001bc9662,606447a465eee832c645552f,fact,fact
2021-04-07 20:06:52,2021-04-07 20:10:19,0,84.69.210.99,100,206,1,2021-04-07 20:10:20,R_1pWj1sgyNXnqidj,,,,,53.822601318359375,-1.5679931640625,anonymous,ES-ES,1,31,,100,100,22,70,85,30,55,47,0,91,100,70,,,,,,,,,,,,,,,2,34,1,4,5,5,6,60391940d98e9531249c56a6,60391940d98e9531249c56a6,606447a465eee832c645552f,fact,fact
2021-04-07 20:07:28,2021-04-07 20:10:27,0,31.125.209.229,100,178,1,2021-04-07 20:10:27,R_6YajLalYDV18qiZ,,,,,52.4539947509765625,-0.11199951171875,anonymous,ES-ES,1,18,11,77,9,14,94,78,69,64,25,58,74,93,75,,,,,,,,,,,,,,,1,26,1,4,6,5,5,5edec1fe543b8816c672b069,5edec1fe543b8816c672b069,606447a465eee832c645552f,fact,fact
2021-04-07 19:56:22,2021-04-07 20:10:35,0,109.153.118.109,100,853,1,2021-04-07 20:10:35,R_1dFjxyLzAhyXTgW,,,,,53.936798095703125,-1.746795654296875,anonymous,ES-ES,1,35,77,33,99,17,91,73,91,67,67,77,81,68,89,,,,,,,,,,,,,,,2,43,5,5,2,3,6,5eb1945863326f0b0136d4cf,5eb1945863326f0b0136d4cf,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:07:42,2021-04-07 20:10:46,0,2.222.134.86,100,183,1,2021-04-07 20:10:46,R_2PcLaRgT5j09hkf,,,,,54.5395965576171875,-5.975006103515625,anonymous,ES-ES,1,70,71,77,29,71,66,35,36,30,37,9,72,90,92,,,,,,,,,,,,,,,2,34,4,4,6,5,6,5e8e588bdf10df1148b4f9f3,5e8e588bdf10df1148b4f9f3,606447a465eee832c645552f,fact,fact
2021-04-07 20:06:10,2021-04-07 20:11:25,0,82.42.188.23,100,315,1,2021-04-07 20:11:26,R_3sBrKHFUcNFTyPc,,,,,52.768096923828125,-1.202606201171875,anonymous,ES-ES,1,27,30,34,72,13,95,99,100,96,97,81,67,100,99,,,,,,,,,,,,,,,1,49,2,3,6,6,6,5f492a205c20080e158d4d5d,5f492a205c20080e158d4d5d,606447a465eee832c645552f,fact,fact
2021-04-07 20:07:02,2021-04-07 20:11:53,0,90.214.168.138,100,291,1,2021-04-07 20:11:53,R_3gY6htYoYKWUxo1,,,,,54.5395965576171875,-5.975006103515625,anonymous,ES-ES,1,16,68,33,100,33,100,31,100,83,86,67,85,100,100,,,,,,,,,,,,,,,1,30,1,4,7,4,5,5f6cb8a85bd7ab0a429a3a66,5f6cb8a85bd7ab0a429a3a66,606447a465eee832c645552f,fact,fact
2021-04-07 20:09:17,2021-04-07 20:12:03,0,86.132.4.66,100,166,1,2021-04-07 20:12:03,R_vuws1M29ZXGbQch,,,,,52.69830322265625,-3.1656951904296875,anonymous,ES-ES,1,34,5,51,51,69,66,76,78,62,0,88,88,83,83,,,,,,,,,,,,,,,2,53,2,4,5,5,6,5e9c66440e3337000af577ce,5e9c66440e3337000af577ce,606447a465eee832c645552f,fact,fact
2021-04-07 20:11:17,2021-04-07 20:13:32,0,94.7.236.31,100,134,1,2021-04-07 20:13:32,R_26g2IsO0XGLMHG0,,,,,52.4691009521484375,-1.7429046630859375,anonymous,ES-ES,1,10,70,74,85,31,82,67,80,29,75,100,80,100,100,,,,,,,,,,,,,,,1,20,5,2,6,4,6,5cd5a9c1238fd500170142be,5cd5a9c1238fd500170142be,606447a465eee832c645552f,fact,fact
2021-04-07 20:08:32,2021-04-07 20:13:48,0,5.66.102.125,100,315,1,2021-04-07 20:13:48,R_tJoAFppzy3u5889,,,,,53.4022064208984375,-1.3451995849609375,anonymous,ES-ES,1,27,32,32,99,32,100,2,69,67,68,0,100,100,100,,,,,,,,,,,,,,,2,50,1,2,4,3,6,6027c9f82e967c5ce8cf4f08,6027c9f82e967c5ce8cf4f08,606447a465eee832c645552f,fact,fact
2021-04-07 20:12:47,2021-04-07 20:14:26,0,81.159.58.16,100,99,1,2021-04-07 20:14:26,R_3oRzz9E5oxRCIZk,,,,,51.4535064697265625,-2.591705322265625,anonymous,ES-ES,1,34,0,43,38,30,30,72,22,67,38,71,62,100,100,,,,,,,,,,,,,,,2,28,1,3,6,2,6,5eb527183a39fe01bd835f68,5eb527183a39fe01bd835f68,606447a465eee832c645552f,fact,fact
2021-04-07 20:11:46,2021-04-07 20:14:30,0,62.252.153.23,100,164,1,2021-04-07 20:14:30,R_2cehHIP6hmVB0Hr,,,,,50.8612060546875,-0.1194000244140625,anonymous,ES-ES,1,13,15,0,79,51,0,51,53,51,52,75,79,100,50,,,,,,,,,,,,,,,2,55,4,5,4,4,6,5dc0257aff9c98465fc57ada,5dc0257aff9c98465fc57ada,606447a465eee832c645552f,fact,fact
2021-04-07 20:11:25,2021-04-07 20:15:06,0,213.205.192.34,100,221,1,2021-04-07 20:15:06,R_tG1waNuh4yRd0pX,,,,,53.5442047119140625,-1.4304962158203125,anonymous,ES-ES,1,36,60,60,77,43,74,57,66,34,87,37,80,90,100,,,,,,,,,,,,,,,2,28,1,4,2,4,6,5fff2ff5a3b2586a690ee807,5fff2ff5a3b2586a690ee807,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:09:40,2021-04-07 20:15:13,0,92.27.179.84,100,332,1,2021-04-07 20:15:13,R_eEc2OY2jOly5oA1,,,,,51.46319580078125,-0.095794677734375,anonymous,ES-ES,1,67,0,28,29,0,67,100,100,100,100,83,67,50,31,,,,,,,,,,,,,,,1,33,1,4,2,2,6,5ea9a0eabb89690d039f6b52,5ea9a0eabb89690d039f6b52,606dc73aa1f2b07b2ee95c0b,fact,fact
2021-04-07 20:13:32,2021-04-07 20:15:33,0,81.159.52.25,100,120,1,2021-04-07 20:15:33,R_3MunRxn2vKrJa9h,,,,,50.9051055908203125,-1.3654937744140625,anonymous,ES-ES,1,30,30,30,87,32,100,33,75,61,84,0,100,100,100,,,,,,,,,,,,,,,2,30,2,4,6,6,6,5f48cdc990753303812ff6fd,5f48cdc990753303812ff6fd,606447a465eee832c645552f,fact,fact
2021-04-07 20:10:37,2021-04-07 20:15:35,0,79.68.114.172,100,297,1,2021-04-07 20:15:36,R_2Vz3Kvs9TJh0EEH,,,,,53.562103271484375,-0.0807952880859375,anonymous,ES-ES,1,20,30,56,22,32,65,74,77,75,76,6,5,100,71,,,,,,,,,,,,,,,1,61,1,3,4,4,6,5ef22f072cc4760ffca88262,5ef22f072cc4760ffca88262,606447a465eee832c645552f,fact,fact
2021-04-07 20:12:50,2021-04-07 20:15:42,0,80.43.204.104,100,171,1,2021-04-07 20:15:42,R_2TRhkxAdiM1qecB,,,,,51.4998931884765625,0.2516937255859375,anonymous,ES-ES,1,65,37,27,67,30,67,61,38,60,61,65,38,90,81,,,,,,,,,,,,,,,1,45,2,4,6,5,6,60151380a2273d594f63aae3,60151380a2273d594f63aae3,606447a465eee832c645552f,fact,fact
2021-04-07 20:11:38,2021-04-07 20:15:52,0,90.210.137.110,100,253,1,2021-04-07 20:15:52,R_Rrd8tw76esly5tn,,,,,51.337799072265625,-0.27099609375,anonymous,ES-ES,1,30,10,37,45,64,74,43,30,41,0,59,54,87,61,,,,,,,,,,,,,,,2,30,2,4,4,4,4,5e6e37cf6c47283eaa39ceeb,5e6e37cf6c47283eaa39ceeb,606447a465eee832c645552f,fact,fact
2021-04-07 20:13:08,2021-04-07 20:16:28,0,94.196.122.241,100,200,1,2021-04-07 20:16:28,R_w0f9XTcyRC9VUOJ,,,,,53.7530059814453125,-2.3589935302734375,anonymous,ES-ES,1,50,19,32,68,5,96,60,42,69,36,20,66,89,88,,,,,,,,,,,,,,,2,62,1,2,4,4,6,5d5e66b3844f160001f24150,5d5e66b3844f160001f24150,606447a465eee832c645552f,fact,fact
2021-04-07 20:12:21,2021-04-07 20:16:36,0,82.10.164.80,100,254,1,2021-04-07 20:16:36,R_1ePoloODf8RhI73,,,,,51.4402008056640625,-0.0258941650390625,anonymous,ES-ES,1,77,59,39,43,48,,44,,74,65,,,80,81,,,,,,,,,,,,,,,2,18,4,3,5,2,6,604f810cdaf2d3e0052c9594,604f810cdaf2d3e0052c9594,606447a465eee832c645552f,fact,fact
2021-04-07 20:13:47,2021-04-07 20:16:58,0,80.44.253.247,100,191,1,2021-04-07 20:16:59,R_3R9HkNWgeaITiSr,,,,,53.2498016357421875,-0.511505126953125,anonymous,ES-ES,1,40,1,28,81,32,25,30,61,91,90,74,79,74,33,,,,,,,,,,,,,,,1,56,2,5,5,5,5,5fe7bef41d6cb466862f6f26,5fe7bef41d6cb466862f6f26,606447a465eee832c645552f,fact,fact
2021-04-07 20:15:14,2021-04-07 20:17:40,0,176.24.54.238,100,145,1,2021-04-07 20:17:40,R_3Pn3trhlWXgrhER,,,,,53.754302978515625,-1.54620361328125,anonymous,ES-ES,1,33,1,39,85,5,96,95,96,71,64,95,95,98,100,,,,,,,,,,,,,,,1,61,1,4,6,6,6,5cf0e467027fc1001560c7ff,5cf0e467027fc1001560c7ff,606447a465eee832c645552f,fact,fact
2021-04-07 20:13:28,2021-04-07 20:17:46,0,92.24.222.101,100,258,1,2021-04-07 20:17:46,R_3iy8Euw4WVvE3Kk,,,,,52.6049041748046875,-1.1488037109375,anonymous,ES-ES,1,50,30,19,85,20,69,67,67,67,66,5,93,100,91,,,,,,,,,,,,,,,2,37,1,4,5,5,6,5f63571470efad0009c8f1c7,5f63571470efad0009c8f1c7,606447a465eee832c645552f,fact,fact
2021-04-07 20:12:36,2021-04-07 20:18:04,0,188.28.202.131,100,327,1,2021-04-07 20:18:04,R_03z2vrE9cfniIWR,,,,,51.7530059814453125,-0.3256072998046875,anonymous,ES-ES,1,31,0,0,82,31,69,100,90,88,86,66,55,100,0,,,,,,,,,,,,,,,2,52,1,2,4,6,6,5ced2b44c0267f0001445982,5ced2b44c0267f0001445982,606447a465eee832c645552f,fact,fact
2021-04-07 20:15:55,2021-04-07 20:18:16,0,81.129.127.243,100,140,1,2021-04-07 20:18:16,R_2TNLkVkc5emXcE9,,,,,52.3903045654296875,1.0041046142578125,anonymous,ES-ES,1,26,52,,71,51,100,29,71,0,31,29,86,100,100,,,,,,,,,,,,,,,2,52,4,3,6,6,6,5f5a292573b827085d758463,5f5a292573b827085d758463,606447a465eee832c645552f,fact,fact
